permalink,name,category_list,status,country_code,founded_at,company_permalink,funding_round_type,funded_at,raised_amount_usd,main_sector
upstart,Upstart,Finance,operating,USA,01-04-2012,upstart,venture,01-10-2014,10500000.0,"Social, Finance, Analytics, Advertising"
uptivity-inc,"Uptivity, Inc.",Software,acquired,USA,01-01-2004,uptivity-inc,venture,20-10-2011,6500000.0,Others
upworthy,Upworthy,Digital Media,operating,USA,26-03-2012,upworthy,venture,16-09-2013,8000000.0,Entertainment
uqm-technologies,UQM Technologies,Automotive,ipo,USA,01-01-1967,uqm-technologies,venture,05-02-2014,5300000.0,Automotive & Sports
urban-airship,Urban Airship,Internet,operating,USA,01-06-2009,urban-airship,venture,02-11-2010,5400000.0,"News, Search and Messaging"
urban-airship,Urban Airship,Internet,operating,USA,01-06-2009,urban-airship,venture,21-02-2015,9000000.0,"News, Search and Messaging"
urban-green-energy,UGE,Clean Technology,operating,USA,14-01-2008,urban-green-energy,venture,15-04-2014,5000000.0,Cleantech / Semiconductors
urban-remedy,Urban Remedy,E-Commerce,operating,USA,21-08-2012,urban-remedy,venture,01-01-2015,5000000.0,Others
urbanbound,UrbanBound,SaaS,operating,USA,01-01-2011,urbanbound,venture,06-08-2013,5000000.0,Others
urbansitter,UrbanSitter,Social Media,operating,USA,29-12-2010,urbansitter,venture,14-02-2014,15000000.0,"Social, Finance, Analytics, Advertising"
urbansitter,UrbanSitter,Social Media,operating,USA,29-12-2010,urbansitter,venture,15-10-2012,6000000.0,"Social, Finance, Analytics, Advertising"
ureach-technologies,uReach Technologies,Mobile,acquired,USA,,ureach-technologies,venture,17-11-2004,5000000.0,"News, Search and Messaging"
urgent-ly,Urgent.ly,Software,operating,USA,01-01-2013,urgent-ly,venture,29-09-2015,7000000.0,Others
urx,URX,Digital Media,operating,USA,01-02-2013,urx,venture,28-04-2014,12000000.0,Entertainment
usa-technologies,USA Technologies,Mobile,ipo,USA,01-01-1992,usa-technologies,venture,23-03-2011,10732800.0,"News, Search and Messaging"
usconnect,USConnect,Mobile,operating,USA,01-03-2013,usconnect,venture,24-12-2013,14000000.0,"News, Search and Messaging"
user-interface,User Interface,User Interface,operating,USA,,user-interface,venture,24-01-2001,8250000.0,Others
usermind-inc,Usermind,Business Analytics,operating,USA,12-06-2013,usermind-inc,venture,24-09-2013,7600000.0,"Social, Finance, Analytics, Advertising"
ustream,Ustream,Apps,operating,USA,01-01-2007,ustream,venture,10-04-2008,11800000.0,"News, Search and Messaging"
utah-street-labs,Utah Street Labs,E-Commerce,operating,USA,01-01-2010,utah-street-labs,venture,01-04-2012,5559000.0,Others
utopy,UTOPY,Enterprise Software,acquired,USA,01-01-1999,utopy,venture,25-09-2008,7500000.0,Others
uxpin,UXPin,Software,operating,USA,11-11-2010,uxpin,venture,23-07-2015,5000000.0,Others
v-i-laboratories,V.i. Laboratories,Security,operating,USA,01-01-2002,v-i-laboratories,venture,06-11-2007,8000000.0,Others
v-key,V-Key,Cloud Computing,operating,USA,01-01-2011,v-key,venture,17-11-2014,12000000.0,"News, Search and Messaging"
v3-systems,V3 Systems,Enterprise Software,acquired,USA,10-09-2010,v3-systems,venture,14-08-2002,11500000.0,Others
vacatia,Vacatia,E-Commerce,operating,USA,01-01-2013,vacatia,venture,09-04-2015,8800000.0,Others
vaccinogen,Vaccinogen,Biotechnology,ipo,USA,01-01-2007,vaccinogen,venture,22-03-2013,6642878.0,Cleantech / Semiconductors
vaccinogen,Vaccinogen,Biotechnology,ipo,USA,01-01-2007,vaccinogen,venture,03-06-2011,7600000.0,Cleantech / Semiconductors
vadio,Vadio,Media,operating,USA,,vadio,venture,12-05-2015,7500000.0,Entertainment
valant-medical-solutions,Valant Medical Solutions,Consumer Internet,operating,USA,01-01-2005,valant-medical-solutions,venture,16-07-2014,11000000.0,"Social, Finance, Analytics, Advertising"
valchemy,Valchemy,Software,acquired,USA,01-01-2001,valchemy,venture,07-03-2005,8500000.0,Others
valen-technologies,Valen Analytics,Analytics,operating,USA,01-01-2002,valen-technologies,venture,13-11-2007,6500000.0,"Social, Finance, Analytics, Advertising"
valence-health,Valence Health,Analytics,operating,USA,,valence-health,venture,19-11-2014,15000000.0,"Social, Finance, Analytics, Advertising"
valencell,Valencell,Hardware + Software,operating,USA,01-01-2006,valencell,venture,20-06-2011,5500000.0,Manufacturing
valencell,Valencell,Hardware + Software,operating,USA,01-01-2006,valencell,venture,16-06-2014,7000000.0,Manufacturing
valera-pharmaceuticals-inc,Valera Pharmaceuticals,Technology,ipo,USA,,valera-pharmaceuticals-inc,venture,27-06-2003,12000000.0,Others
validic,Validic,Apps,operating,USA,01-01-2010,validic,venture,28-04-2015,12500000.0,"News, Search and Messaging"
validic,Validic,Apps,operating,USA,01-01-2010,validic,venture,12-08-2014,5000000.0,"News, Search and Messaging"
validity,Validity Sensors,Biometrics,acquired,USA,01-01-2000,validity,venture,11-03-2009,10000000.0,Cleantech / Semiconductors
validity,Validity Sensors,Biometrics,acquired,USA,01-01-2000,validity,venture,28-07-2010,12600000.0,Cleantech / Semiconductors
validus-dc-systems,Validus DC Systems,Web Hosting,operating,USA,,validus-dc-systems,venture,18-12-2007,10000000.0,Others
validus-technologies-corporation,Validus Technologies Corporation,Fraud Detection,operating,USA,01-11-2004,validus-technologies-corporation,venture,13-10-2009,5795201.0,"Social, Finance, Analytics, Advertising"
van-gilder-insurance,Van Gilder Insurance,Finance,operating,USA,,van-gilder-insurance,venture,01-02-2011,10700000.0,"Social, Finance, Analytics, Advertising"
vandyne-superturbo,VanDyne SuperTurbo,Auto,operating,USA,01-01-2009,vandyne-superturbo,venture,14-04-2014,15000000.0,Automotive & Sports
vannevar-technology,Vannevar Technology,Information Technology,operating,USA,,vannevar-technology,venture,08-04-2014,7399996.0,"Social, Finance, Analytics, Advertising"
vanson-halosource,Vanson HaloSource,Biotechnology,operating,USA,01-01-2002,vanson-halosource,venture,17-03-2005,5000000.0,Cleantech / Semiconductors
vantage-oncology,Vantage Oncology,Health and Wellness,operating,USA,01-05-2002,vantage-oncology,venture,23-06-2004,15000000.0,Health
vantos,Vantos,Enterprise Software,operating,USA,01-01-2003,vantos,venture,01-06-2008,10600000.0,Others
vantos,Vantos,Enterprise Software,operating,USA,01-01-2003,vantos,venture,22-07-2005,6600000.0,Others
vanu,Vanu,Software,operating,USA,01-01-1998,vanu,venture,05-07-2007,8000000.0,Others
vapogenix,Vapogenix,Fitness,operating,USA,,vapogenix,venture,05-03-2015,5100000.0,Health
vapotherm,Vapotherm,Biotechnology,operating,USA,01-01-1999,vapotherm,venture,01-12-2015,15000000.0,Cleantech / Semiconductors
vapotherm,Vapotherm,Biotechnology,operating,USA,01-01-1999,vapotherm,venture,01-11-2007,11250000.0,Cleantech / Semiconductors
varentec,Varentec,Clean Technology,operating,USA,01-01-2002,varentec,venture,12-06-2014,11084666.0,Cleantech / Semiconductors
varentec,Varentec,Clean Technology,operating,USA,01-01-2002,varentec,venture,14-11-2015,13000000.0,Cleantech / Semiconductors
varentec,Varentec,Clean Technology,operating,USA,01-01-2002,varentec,venture,09-09-2011,6132223.0,Cleantech / Semiconductors
varentec,Varentec,Clean Technology,operating,USA,01-01-2002,varentec,venture,18-01-2012,7700000.0,Cleantech / Semiconductors
varmour-networks,vArmour,Software,operating,USA,01-01-2011,varmour-networks,venture,14-12-2013,15000000.0,Others
varmour-networks,vArmour,Software,operating,USA,01-01-2011,varmour-networks,venture,15-01-2013,6000000.0,Others
varocto,Varocto,Technology,operating,USA,01-01-2014,varocto,venture,07-05-2015,5500000.0,Others
varolii,Varolii,Software,acquired,USA,01-01-1999,varolii,venture,26-07-2011,8000000.0,Others
varonis-systems,Varonis Systems,Big Data Analytics,ipo,USA,01-01-2005,varonis-systems,venture,22-01-2009,15000000.0,"Social, Finance, Analytics, Advertising"
varonis-systems,Varonis Systems,Big Data Analytics,ipo,USA,01-01-2005,varonis-systems,venture,08-05-2006,10140000.0,"Social, Finance, Analytics, Advertising"
varsity-tutors,Varsity Tutors,Consumer Internet,operating,USA,01-02-2007,varsity-tutors,venture,28-05-2014,7000000.0,"Social, Finance, Analytics, Advertising"
vascular-dynamics,Vascular Dynamics,Hardware + Software,operating,USA,01-01-2008,vascular-dynamics,venture,05-11-2014,9714967.0,Manufacturing
vascular-dynamics,Vascular Dynamics,Hardware + Software,operating,USA,01-01-2008,vascular-dynamics,venture,05-03-2012,8612125.0,Manufacturing
vascular-magnetics,Vascular Magnetics,Biotechnology,operating,USA,,vascular-magnetics,venture,22-02-2012,7000000.0,Cleantech / Semiconductors
vascular-pathways,Vascular Pathways,Biotechnology,operating,USA,,vascular-pathways,venture,01-11-2010,14000000.0,Cleantech / Semiconductors
vascular-pharmaceuticals,Vascular Pharmaceuticals,Biotechnology,operating,USA,01-01-2005,vascular-pharmaceuticals,venture,03-03-2015,9000000.0,Cleantech / Semiconductors
vascular-therapies,Vascular Therapies,Biotechnology,operating,USA,01-01-2001,vascular-therapies,venture,11-07-2013,5195226.0,Cleantech / Semiconductors
vasculox,Vasculox,Biotechnology,operating,USA,,vasculox,venture,10-08-2015,8134451.0,Cleantech / Semiconductors
vasona-networks,Vasona Networks,Mobile,operating,USA,01-01-2010,vasona-networks,venture,01-05-2011,10000000.0,"News, Search and Messaging"
vasona-networks,Vasona Networks,Mobile,operating,USA,01-01-2010,vasona-networks,venture,19-03-2013,12000000.0,"News, Search and Messaging"
vast-systems-technology,VaST Systems Technology,Software,operating,USA,01-01-1997,vast-systems-technology,venture,23-05-2005,12000000.0,Others
vast-systems-technology,VaST Systems Technology,Software,operating,USA,01-01-1997,vast-systems-technology,venture,24-07-2007,12000000.0,Others
vativ-technologies,Vativ Technologies,Semiconductors,acquired,USA,01-01-2001,vativ-technologies,venture,16-01-2007,11000000.0,Cleantech / Semiconductors
vativ-technologies,Vativ Technologies,Semiconductors,acquired,USA,01-01-2001,vativ-technologies,venture,17-02-2005,11000000.0,Cleantech / Semiconductors
vativ-technologies,Vativ Technologies,Semiconductors,acquired,USA,01-01-2001,vativ-technologies,venture,13-12-2006,10000000.0,Cleantech / Semiconductors
vault-com,Vault.com,Curated Web,operating,USA,10-12-1996,vault-com,venture,13-10-1999,9000000.0,"News, Search and Messaging"
vaultive,Vaultive,Security,operating,USA,01-01-2009,vaultive,venture,20-01-2015,8000000.0,Others
vaultive,Vaultive,Security,operating,USA,01-01-2009,vaultive,venture,27-02-2012,10000000.0,Others
vaultus-mobile,Vaultus Mobile,Mobile,acquired,USA,01-01-2000,vaultus-mobile,venture,01-02-2008,6000000.0,"News, Search and Messaging"
vaxart,Vaxart,Biotechnology,operating,USA,01-01-2004,vaxart,venture,04-03-2010,9000000.0,Cleantech / Semiconductors
vaxinnate,VaxInnate,Biotechnology,operating,USA,01-01-2002,vaxinnate,venture,02-10-2014,6000000.0,Cleantech / Semiconductors
vayusa,Vayusa,Mobile,operating,USA,01-01-2001,vayusa,venture,20-03-2006,10000000.0,"News, Search and Messaging"
vazata,VAZATA,Consulting,operating,USA,01-01-2000,vazata,venture,30-11-2009,7500000.0,"Social, Finance, Analytics, Advertising"
vazata,VAZATA,Consulting,operating,USA,01-01-2000,vazata,venture,12-09-2012,13000000.0,"Social, Finance, Analytics, Advertising"
vbrick-systems,"VBrick Systems, Inc.",Enterprise Software,operating,USA,01-01-1998,vbrick-systems,venture,11-10-2012,5000000.0,Others
vbrick-systems,"VBrick Systems, Inc.",Enterprise Software,operating,USA,01-01-1998,vbrick-systems,venture,29-10-2008,11900000.0,Others
vcommerce,Vcommerce,Enterprise Software,operating,USA,01-01-1997,vcommerce,venture,29-03-2006,13000000.0,Others
vectra-networks,Vectra Networks,Network Security,operating,USA,01-01-2011,vectra-networks,venture,27-08-2013,12040000.0,Others
vectra-networks,Vectra Networks,Network Security,operating,USA,01-01-2011,vectra-networks,venture,05-01-2012,5300000.0,Others
vee24,Vee24,E-Commerce,operating,USA,01-01-2011,vee24,venture,21-10-2015,8883389.0,Others
vee24,Vee24,E-Commerce,operating,USA,01-01-2011,vee24,venture,06-08-2013,5500000.0,Others
vela-systems,Vela Systems,Construction,acquired,USA,01-01-2005,vela-systems,venture,28-07-2009,10481328.0,Manufacturing
vela-systems,Vela Systems,Construction,acquired,USA,01-01-2005,vela-systems,venture,02-09-2010,6000000.0,Manufacturing
vela-systems,Vela Systems,Construction,acquired,USA,01-01-2005,vela-systems,venture,23-07-2007,6000000.0,Manufacturing
velano-vascular,Velano Vascular,Medical Devices,operating,USA,01-01-2012,velano-vascular,venture,05-02-2015,5000000.0,Health
velio-communications,Velio Communications,Communications Infrastructure,acquired,USA,,velio-communications,venture,01-08-1999,10000000.0,Manufacturing
velocidata,VelociData,Analytics,operating,USA,01-01-2012,velocidata,venture,18-07-2013,10000000.0,"Social, Finance, Analytics, Advertising"
velocify,Velocify,B2B,operating,USA,01-01-2004,velocify,venture,03-02-2012,15000000.0,"Social, Finance, Analytics, Advertising"
velocity-technology-solutions,Velocity Technology Solutions,Cloud Computing,operating,USA,31-01-2003,velocity-technology-solutions,venture,30-04-2007,15000000.0,"News, Search and Messaging"
velomedix,Velomedix,Biotechnology,operating,USA,01-01-2007,velomedix,venture,08-02-2012,10200000.0,Cleantech / Semiconductors
velomedix,Velomedix,Biotechnology,operating,USA,01-01-2007,velomedix,venture,08-11-2011,5300000.0,Cleantech / Semiconductors
velostrata,Velostrata,Computers,operating,USA,01-01-2014,velostrata,venture,26-01-2015,14000000.0,Manufacturing
velox-semiconductor,Velox Semiconductor,Semiconductors,operating,USA,01-01-2005,velox-semiconductor,venture,11-05-2005,6000000.0,Cleantech / Semiconductors
venafi,Venafi,Data Security,operating,USA,01-01-2004,venafi,venture,13-11-2006,5000000.0,"Social, Finance, Analytics, Advertising"
venafi,Venafi,Data Security,operating,USA,01-01-2004,venafi,venture,13-11-2006,11000000.0,"Social, Finance, Analytics, Advertising"
venafi,Venafi,Data Security,operating,USA,01-01-2004,venafi,venture,17-09-2012,11999997.0,"Social, Finance, Analytics, Advertising"
venda,Venda,E-Commerce,acquired,USA,01-01-1998,venda,venture,26-01-2009,6000000.0,Others
vendaria,Vendaria,E-Commerce,operating,USA,01-01-1999,vendaria,venture,13-07-2001,5100000.0,Others
vendavo,Vendavo,B2B,acquired,USA,01-01-2000,vendavo,venture,07-09-2005,15000000.0,"Social, Finance, Analytics, Advertising"
vendavo,Vendavo,B2B,acquired,USA,01-01-2000,vendavo,venture,13-02-2004,6000000.0,"Social, Finance, Analytics, Advertising"
vendscreen,Vendscreen,Hardware + Software,operating,USA,01-04-2010,vendscreen,venture,01-01-2012,6300000.0,Manufacturing
vendscreen,Vendscreen,Hardware + Software,operating,USA,01-04-2010,vendscreen,venture,09-12-2012,8400000.0,Manufacturing
venetica,Venetica,Entertainment,acquired,USA,,venetica,venture,04-03-2003,7000000.0,Entertainment
veniti,Veniti,Biotechnology,operating,USA,01-01-2010,veniti,venture,04-06-2013,9720856.0,Cleantech / Semiconductors
veniti,Veniti,Biotechnology,operating,USA,01-01-2010,veniti,venture,07-03-2011,13500000.0,Cleantech / Semiconductors
vensun-pharmaceuticals,Vensun Pharmaceuticals,Biotechnology,operating,USA,01-01-2011,vensun-pharmaceuticals,venture,28-03-2012,5708000.0,Cleantech / Semiconductors
ventec-life-systems,Ventec Life Systems,Health Care,operating,USA,01-01-2012,ventec-life-systems,venture,20-02-2013,6861000.0,Health
ventec-life-systems,Ventec Life Systems,Health Care,operating,USA,01-01-2012,ventec-life-systems,venture,21-05-2015,8192480.0,Health
ventiva,Ventiva,Manufacturing,operating,USA,01-01-2008,ventiva,venture,03-07-2009,8000000.0,Manufacturing
venture-vehicles-inc,Persu Mobility,Electric Vehicles,operating,USA,01-01-2005,venture-vehicles-inc,venture,17-08-2007,6000000.0,Automotive & Sports
venturi-wireless,Venturi Wireless,Mobile,operating,USA,01-10-1993,venturi-wireless,venture,24-01-2005,10000000.0,"News, Search and Messaging"
venuenext,VenueNext,Event Management,operating,USA,01-01-2013,venuenext,venture,24-06-2015,9000000.0,Entertainment
veodia,Veodia,Software,operating,USA,01-01-2006,veodia,venture,12-05-2008,8300000.0,Others
veoh,Veoh,Content,acquired,USA,01-01-2004,veoh,venture,01-04-2006,12500000.0,Entertainment
veracode,Veracode,Cyber,operating,USA,01-01-2006,veracode,venture,08-02-2010,12260328.0,"Social, Finance, Analytics, Advertising"
veracode,Veracode,Cyber,operating,USA,01-01-2006,veracode,venture,01-03-2006,7500000.0,"Social, Finance, Analytics, Advertising"
veracode,Veracode,Cyber,operating,USA,01-01-2006,veracode,venture,09-03-2009,5000000.0,"Social, Finance, Analytics, Advertising"
veradocs,Vera,Data Security,operating,USA,,veradocs,venture,18-11-2014,14000000.0,"Social, Finance, Analytics, Advertising"
veralight,VeraLight,Health Care,operating,USA,,veralight,venture,29-07-2011,5000000.0,Health
veran-medical-technologies-inc,Veran Medical Technologies,Health Care,operating,USA,,veran-medical-technologies-inc,venture,20-10-2014,12000000.0,Health
verato,Verato,Big Data,operating,USA,01-02-2012,verato,venture,28-01-2015,12500000.0,"Social, Finance, Analytics, Advertising"
verax-biomedical,Verax Biomedical,Biotechnology,operating,USA,01-01-1999,verax-biomedical,venture,09-10-2013,12000000.0,Cleantech / Semiconductors
veraz-networks,Veraz Networks,Web Hosting,acquired,USA,,veraz-networks,venture,08-02-2007,10000000.0,Others
verdezyne,Verdezyne,Biotechnology,operating,USA,01-01-2005,verdezyne,venture,12-07-2007,7000000.0,Cleantech / Semiconductors
verdezyne,Verdezyne,Biotechnology,operating,USA,01-01-2005,verdezyne,venture,11-02-2010,9000000.0,Cleantech / Semiconductors
verdiem,Verdiem,Clean Technology,operating,USA,01-01-2001,verdiem,venture,13-07-2007,8330000.0,Cleantech / Semiconductors
verdigris-technologies,Verdigris Technologies,Big Data,operating,USA,01-01-2011,verdigris-technologies,venture,08-09-2014,7732517.0,"Social, Finance, Analytics, Advertising"
verengo-solar-plus,Verengo Solar,Clean Technology,operating,USA,15-02-2008,verengo-solar-plus,venture,16-09-2013,12499985.0,Cleantech / Semiconductors
verengo-solar-plus,Verengo Solar,Clean Technology,operating,USA,15-02-2008,verengo-solar-plus,venture,13-01-2011,9700000.0,Cleantech / Semiconductors
verenium,Verenium,Biotechnology,acquired,USA,,verenium,venture,19-12-2012,7309564.0,Cleantech / Semiconductors
verge-solutions,Verge Solutions,Health Care,operating,USA,01-01-2001,verge-solutions,venture,22-12-2010,8745000.0,Health
veri-tax,Veri-Tax,Financial Services,operating,USA,01-01-1998,veri-tax,venture,03-12-2014,5000000.0,"Social, Finance, Analytics, Advertising"
vericare-management,Vericare Management,Health and Wellness,operating,USA,01-01-1991,vericare-management,venture,30-11-2007,9500000.0,Health
vericare-management,Vericare Management,Health and Wellness,operating,USA,01-01-1991,vericare-management,venture,16-11-2006,6700000.0,Health
vericept,Vericept,Software,acquired,USA,01-01-1999,vericept,venture,09-02-2005,12500000.0,Others
vericept,Vericept,Software,acquired,USA,01-01-1999,vericept,venture,15-07-2008,8000000.0,Others
verient,Verient,Finance,operating,USA,,verient,venture,13-04-2012,5999997.0,"Social, Finance, Analytics, Advertising"
verimatrix,Verimatrix,Software,operating,USA,01-01-1999,verimatrix,venture,23-07-2008,5000000.0,Others
verimatrix,Verimatrix,Software,operating,USA,01-01-1999,verimatrix,venture,26-01-2005,5000000.0,Others
verimatrix,Verimatrix,Software,operating,USA,01-01-1999,verimatrix,venture,22-06-2006,8000000.0,Others
verimatrix,Verimatrix,Software,operating,USA,01-01-1999,verimatrix,venture,12-04-2011,7499996.0,Others
verinata-health,Verinata Health,Health and Wellness,acquired,USA,,verinata-health,venture,15-10-2009,9000000.0,Health
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,01-07-2010,6000003.0,"News, Search and Messaging"
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,24-08-2011,7999998.0,"News, Search and Messaging"
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,03-11-2009,7784412.0,"News, Search and Messaging"
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,01-03-2003,6000000.0,"News, Search and Messaging"
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,05-07-2006,14800000.0,"News, Search and Messaging"
verisilicon-holdings,VeriSilicon Holdings,Cloud Computing,operating,USA,01-01-2002,verisilicon-holdings,venture,01-08-2005,13500000.0,"News, Search and Messaging"
veriteq-corporation,VeriTeQ Corporation,Mobile,ipo,USA,01-12-2011,veriteq-corporation,venture,10-07-2009,5000000.0,"News, Search and Messaging"
veriteq-corporation,VeriTeQ Corporation,Mobile,ipo,USA,01-12-2011,veriteq-corporation,venture,17-07-2013,7393665.0,"News, Search and Messaging"
veritone,Veritone,Application Platforms,operating,USA,,veritone,venture,15-07-2014,15000000.0,"News, Search and Messaging"
verivo-software,Verivo Software,Enterprise Software,operating,USA,01-01-1998,verivo-software,venture,09-09-2005,5200000.0,Others
veriwave,VeriWave,Mobile,acquired,USA,,veriwave,venture,15-06-2005,10000000.0,"News, Search and Messaging"
veriwave,VeriWave,Mobile,acquired,USA,,veriwave,venture,21-07-2006,8500000.0,"News, Search and Messaging"
verix,Verix,Analytics,operating,USA,01-01-2003,verix,venture,12-02-2006,12700000.0,"Social, Finance, Analytics, Advertising"
vermillion-inc,Vermillion,Biotechnology,ipo,USA,01-01-1993,vermillion-inc,venture,24-05-2013,13242500.0,Cleantech / Semiconductors
vernier-networks,Vernier Networks,Networking,operating,USA,,vernier-networks,venture,21-07-2004,10000000.0,Others
veros-systems,Veros Systems,Enterprise Software,operating,USA,01-01-2001,veros-systems,venture,17-07-2013,5000000.0,Others
veros-systems,Veros Systems,Enterprise Software,operating,USA,01-01-2001,veros-systems,venture,23-09-2013,8000000.0,Others
versa-networks,Versa Networks,Software,operating,USA,01-09-2012,versa-networks,venture,27-11-2012,14350000.0,Others
versartis,Versartis,Health Care,ipo,USA,01-12-2008,versartis,venture,02-06-2009,11000000.0,Health
versartis,Versartis,Health Care,ipo,USA,01-12-2008,versartis,venture,22-07-2013,12499999.0,Health
versionone-2,VersionOne,Project Management,operating,USA,01-07-2002,versionone-2,venture,12-07-2007,6500000.0,Others
vertica-systems,Vertica Systems,Analytics,acquired,USA,01-01-2005,vertica-systems,venture,01-04-2005,7000000.0,"Social, Finance, Analytics, Advertising"
vertica-systems,Vertica Systems,Analytics,acquired,USA,01-01-2005,vertica-systems,venture,01-01-2006,7000000.0,"Social, Finance, Analytics, Advertising"
vertical-circuits,Vertical Circuits,Semiconductors,operating,USA,,vertical-circuits,venture,11-01-2005,7000000.0,Cleantech / Semiconductors
vertical-knowledge,Vertical Knowledge,Analytics,operating,USA,,vertical-knowledge,venture,27-12-2013,8875000.0,"Social, Finance, Analytics, Advertising"
vertiflex,VertiFlex,Health Care,operating,USA,01-01-2005,vertiflex,venture,01-02-2011,14000000.0,Health
vertiflex,VertiFlex,Health Care,operating,USA,01-01-2005,vertiflex,venture,06-01-2012,8000000.0,Health
verto-analytics,Verto Analytics,Business Intelligence,operating,USA,,verto-analytics,venture,24-04-2014,5400000.0,"Social, Finance, Analytics, Advertising"
vertos-medical,Vertos Medical,Biotechnology,operating,USA,01-01-2005,vertos-medical,venture,15-07-2008,12000000.0,Cleantech / Semiconductors
vertos-medical,Vertos Medical,Biotechnology,operating,USA,01-01-2005,vertos-medical,venture,20-05-2011,8000000.0,Cleantech / Semiconductors
vertos-medical,Vertos Medical,Biotechnology,operating,USA,01-01-2005,vertos-medical,venture,13-05-2015,5971186.0,Cleantech / Semiconductors
verve-mobile,Verve Mobile,Advertising,operating,USA,01-01-2005,verve-mobile,venture,22-09-2010,6800000.0,"Social, Finance, Analytics, Advertising"
verve-mobile,Verve Mobile,Advertising,operating,USA,01-01-2005,verve-mobile,venture,13-02-2013,14000000.0,"Social, Finance, Analytics, Advertising"
verve-mobile,Verve Mobile,Advertising,operating,USA,01-01-2005,verve-mobile,venture,28-09-2010,7000000.0,"Social, Finance, Analytics, Advertising"
vestagen-technical-textiles,Vestagen Technical Textiles,Health and Wellness,operating,USA,01-01-2009,vestagen-technical-textiles,venture,10-12-2013,7300000.0,Health
vestagen-technical-textiles,Vestagen Technical Textiles,Health and Wellness,operating,USA,01-01-2009,vestagen-technical-textiles,venture,27-08-2013,8250000.0,Health
vestaron-corporation,Vestaron Corporation,Biotechnology,operating,USA,01-01-2001,vestaron-corporation,venture,08-05-2012,10200000.0,Cleantech / Semiconductors
vestaron-corporation,Vestaron Corporation,Biotechnology,operating,USA,01-01-2001,vestaron-corporation,venture,21-08-2014,10000000.0,Cleantech / Semiconductors
vetcentric,VetCentric,Biotechnology,acquired,USA,,vetcentric,venture,12-12-2002,14500000.0,Cleantech / Semiconductors
vets-first-choice,Vets First Choice,E-Commerce,operating,USA,01-01-2010,vets-first-choice,venture,17-06-2013,6500000.0,Others
vettro,Vettro,Software,acquired,USA,01-01-1999,vettro,venture,01-03-2007,15000000.0,Others
veveo,Veveo,Mobile,acquired,USA,,veveo,venture,01-05-2007,14000000.0,"News, Search and Messaging"
veveo,Veveo,Mobile,acquired,USA,,veveo,venture,10-02-2005,14000000.0,"News, Search and Messaging"
vhayu-technologies,Vhayu Technologies,Enterprise Software,acquired,USA,01-01-1998,vhayu-technologies,venture,17-03-2005,10250000.0,Others
vhx,VHX,Curated Web,operating,USA,01-01-2010,vhx,venture,15-04-2015,5800000.0,"News, Search and Messaging"
via-transportation,Via,Apps,operating,USA,01-01-2012,via-transportation,venture,26-03-2014,10064136.0,"News, Search and Messaging"
viableware,TableSafe,Hardware + Software,operating,USA,01-01-2010,viableware,venture,23-07-2013,6500000.0,Manufacturing
viacyte,ViaCyte,Biotechnology,operating,USA,01-01-1999,viacyte,venture,08-08-2014,5400000.0,Cleantech / Semiconductors
viacyte,ViaCyte,Biotechnology,operating,USA,01-01-1999,viacyte,venture,10-07-2013,10600000.0,Cleantech / Semiconductors
viagogo,Viagogo,Curated Web,operating,USA,01-01-2005,viagogo,venture,05-02-2009,15000000.0,"News, Search and Messaging"
viair,ViAir,Services,acquired,USA,,viair,venture,20-05-2001,15000000.0,Others
vibes-media,Vibes,App Marketing,operating,USA,01-01-1998,vibes-media,venture,04-09-2008,15000000.0,"News, Search and Messaging"
vibrantmedia,Vibrant Media,Advertising,operating,USA,01-07-2000,vibrantmedia,venture,01-11-2005,15000000.0,"Social, Finance, Analytics, Advertising"
vicarious-systems-inc,Vicarious,Software,operating,USA,01-01-2010,vicarious-systems-inc,venture,01-07-2012,5000000.0,Others
vicarious-systems-inc,Vicarious,Software,operating,USA,01-01-2010,vicarious-systems-inc,venture,06-11-2014,12000000.0,Others
vicarious-systems-inc,Vicarious,Software,operating,USA,01-01-2010,vicarious-systems-inc,venture,21-08-2012,15000000.0,Others
victory-pharma,Victory Pharma,Biotechnology,operating,USA,,victory-pharma,venture,20-03-2009,9999997.0,Cleantech / Semiconductors
victrio,Victrio,Enterprise Software,operating,USA,01-01-2008,victrio,venture,14-12-2010,5000000.0,Others
vicus-therapeutics,Vicus Therapeutics,Biotechnology,operating,USA,25-08-2005,vicus-therapeutics,venture,01-12-2012,14558000.0,Cleantech / Semiconductors
vida-health,Vida Health,Health and Wellness,operating,USA,01-01-2014,vida-health,venture,28-10-2014,5000000.0,Health
vidacare,Vidacare,Hardware + Software,acquired,USA,,vidacare,venture,12-05-2009,7600000.0,Manufacturing
vidder,Vidder,Data Security,operating,USA,,vidder,venture,27-04-2015,12000000.0,"Social, Finance, Analytics, Advertising"
